------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.2 Firmware v1.9.2 date format dd/MM/yyyy Filter Normal Multiple Incline Limb: Ankle -----------
Serial Number: MOS2E39180195
Start Time 10:20:00
Start Date 31/01/2019
Epoch Period (hh:mm:ss) 00:00:10
Download Time 11:26:33
Download Date 31/01/2019
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 61
--------------------------------------------------
917,1321,603,15,0,0,10,0,0
960,1040,538,12,0,0,10,0,0
97,21,12,11,0,0,10,0,0
50,11,10,5,0,0,0,10,0
36,0,0,6,0,0,0,10,0
16,0,0,3,0,0,0,10,0
0,0,0,0,0,0,0,10,0
9,88,0,0,0,0,6,4,0
0,0,16,0,0,0,10,0,0
0,0,1,0,0,0,9,1,0
9,9,64,0,0,0,10,0,0
445,420,186,6,0,0,10,0,0
1405,1747,780,17,0,0,10,0,0
1287,1730,696,18,0,0,10,0,0
1179,1291,599,16,0,0,10,0,0
201,332,219,4,0,0,10,0,0
151,276,216,2,0,0,10,0,0
46,150,260,2,0,0,10,0,0
69,202,291,3,0,0,10,0,0
37,79,186,2,0,0,10,0,0
216,433,323,5,0,0,10,0,0
2,110,65,1,0,0,1,9,0
174,358,279,2,0,0,10,0,0
1216,1346,344,16,0,0,10,0,0
1196,1322,296,16,0,0,10,0,0
1232,1128,470,17,0,0,10,0,0
468,605,421,11,0,0,10,0,0
58,5,0,7,0,0,10,0,0
8,0,0,0,0,0,7,3,0
5,0,0,0,0,0,10,0,0
9,52,48,1,0,0,8,2,0
788,1277,795,12,0,0,10,0,0
295,335,136,5,0,0,10,0,0
155,162,120,5,0,0,10,0,0
414,454,194,9,0,0,10,0,0
690,798,411,12,0,0,10,0,0
162,137,47,3,0,0,10,0,0
190,306,131,4,0,0,10,0,0
71,161,73,2,0,0,10,0,0
171,298,179,4,0,0,10,0,0
485,428,509,10,0,0,10,0,0
1002,1002,280,15,0,0,10,0,0
218,426,290,4,0,0,10,0,0
3,108,58,1,0,0,7,3,0
27,99,47,0,0,0,10,0,0
71,194,214,4,0,0,10,0,0
0,60,84,0,0,0,10,0,0
72,402,221,4,0,0,10,0,0
1045,934,327,16,0,0,10,0,0
139,183,86,3,0,0,10,0,0
428,531,411,7,0,0,10,0,0
998,826,481,14,0,0,10,0,0
50,275,119,4,0,0,10,0,0
0,0,18,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
37,174,209,1,0,0,7,3,0
1069,845,317,14,0,0,10,0,0
554,488,296,10,0,0,10,0,0
567,548,445,11,0,0,10,0,0
380,521,271,8,0,0,10,0,0
365,498,288,11,0,0,10,0,0
17,44,56,1,0,0,4,6,0
51,126,157,1,0,0,8,2,0
289,425,428,10,0,0,10,0,0
5,49,36,0,0,0,9,1,0
405,465,282,8,0,0,10,0,0
141,233,182,5,0,0,10,0,0
51,63,126,1,0,0,9,1,0
0,41,84,0,0,0,9,1,0
28,40,255,2,0,0,8,2,0
5,43,58,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,16,0,0,0,10,0,0
146,194,93,4,0,0,10,0,0
264,332,223,6,0,0,10,0,0
80,156,192,3,0,0,10,0,0
24,36,113,1,0,0,10,0,0
239,287,58,1,0,0,10,0,0
0,4,0,0,0,0,0,0,10
80,84,26,0,0,0,10,0,0
92,243,52,0,0,0,10,0,0
0,14,90,0,0,0,9,1,0
0,0,23,0,0,0,10,0,0
226,320,412,9,0,0,10,0,0
362,639,261,7,0,0,10,0,0
789,1024,347,12,0,0,10,0,0
199,282,159,4,0,0,10,0,0
167,255,233,3,0,0,10,0,0
22,41,64,1,0,0,5,5,0
8,13,111,1,0,0,2,8,0
967,858,253,13,0,0,10,0,0
925,935,374,14,0,0,10,0,0
999,1306,409,15,0,0,10,0,0
937,977,371,13,0,0,10,0,0
62,54,57,2,0,0,10,0,0
18,19,16,1,0,0,10,0,0
0,1,3,0,0,0,1,9,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
15,17,20,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,46,0,0,0,0,10,0
0,0,17,0,0,0,0,10,0
0,0,15,0,0,0,0,10,0
0,13,86,0,0,0,0,10,0
0,0,27,0,0,0,0,10,0
0,0,54,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,21,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,65,11,0,0,0,3,7,0
711,737,938,5,0,0,10,0,0
784,477,707,5,0,0,10,0,0
400,249,229,3,23,0,10,0,0
104,186,115,3,0,0,10,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
